description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
PeSIT FIPS support enabled/disabled status.,Pesit.Fips.Enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
List of available FIPS approved cipher suites for the PeSIT daemon. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Pesit.FIPS.Listeners.Ssl.EnabledCipherSuites,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384,TLS_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_DHE_DSS_WITH_AES_256_GCM_SHA384,TLS_DHE_DSS_WITH_AES_256_CBC_SHA256,TLS_DHE_DSS_WITH_AES_128_GCM_SHA256,TLS_DHE_DSS_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_256_CBC_SHA,TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_256_CCM,TLS_RSA_WITH_AES_256_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_128_CCM,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA",false,false,true,false,NO value,NO value,NO value
List of available FIPS approved cipher suites used in PeSIT server-initiated transfers. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Pesit.FIPS.SIT.Ciphers,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384,TLS_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_DHE_DSS_WITH_AES_256_GCM_SHA384,TLS_DHE_DSS_WITH_AES_256_CBC_SHA256,TLS_DHE_DSS_WITH_AES_128_GCM_SHA256,TLS_DHE_DSS_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_256_CBC_SHA,TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_256_CCM,TLS_RSA_WITH_AES_256_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_128_CCM,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA",false,false,true,false,NO value,NO value,NO value
The seconds to wait for existing request to complete before stopping the PESIT server. Default is 24h. ,Pesit.GracefulShutdownTimeout,UNSPECIFIED,Default,86400,false,false,true,false,NO value,NO value,NO value
PeSIT Protocol inactivity timeout.,Pesit.Inactivity.Timeout,UNSPECIFIED,Default,60,true,false,true,false,NO value,NO value,NO value
Key algorithm of PeSIT listener used to communicate with partners on both TLS COMP and TLS LEGACY mode.,Pesit.Listeners.Autodetect.Tls.Mode.keyAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
Key alias of PeSIT listener used to communicate with partners on both TLS COMP and TLS LEGACY mode.,Pesit.Listeners.Autodetect.Tls.Mode.keyAlias,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
" ""Protocol of PeSIT listener used to communicate with partners on both TLS COMP and TLS LEGACY mode.""",Pesit.Listeners.Autodetect.Tls.Mode.protocol,UNSPECIFIED,Default,TLS,false,false,true,false,NO value,NO value,NO value
Trust algorithm of PeSIT listener used to communicate with partners on both TLS COMP and TLS LEGACY mode.,Pesit.Listeners.Autodetect.Tls.Mode.trustAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
PeSIT CFT ssl key algorithm.,Pesit.Listeners.CftSsl.keyAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
PeSIT CFT ssl key alias.,Pesit.Listeners.CftSsl.keyAlias,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
PeSIT CFT ssl protocol.,Pesit.Listeners.CftSsl.protocol,UNSPECIFIED,Default,TLS,false,false,true,false,NO value,NO value,NO value
PeSIT CFT ssl trust algorithm.,Pesit.Listeners.CftSsl.trustAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
PeSIT pTCP SSL key algorithm.,Pesit.Listeners.pTCP.Ssl.keyAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
PeSIT pTCP SSL key alias.,Pesit.Listeners.pTCP.Ssl.keyAlias,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
PeSIT pTCP SSL protocol.,Pesit.Listeners.pTCP.Ssl.protocol,UNSPECIFIED,Default,TLS,false,false,true,false,NO value,NO value,NO value
PeSIT pTCP SSL trust algorithm.,Pesit.Listeners.pTCP.Ssl.trustAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
Enabled SSL cipher suites for PeSIT,Pesit.Listeners.Ssl.enabledCipherSuites,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_AES_128_CCM_SHA256, TLS_AES_128_CCM_8_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256",false,false,true,false,NO value,NO value,NO value
Enabled SSL protocols for PeSIT,Pesit.Listeners.Ssl.enabledProtocols,UNSPECIFIED,Default,"TLSv1.2, TLSv1.3",false,false,true,false,NO value,NO value,NO value
PeSIT ssl key algorithm.,Pesit.Listeners.Ssl.keyAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
PeSIT ssl key alias.,Pesit.Listeners.Ssl.keyAlias,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
PeSIT ssl protocol.,Pesit.Listeners.Ssl.protocol,UNSPECIFIED,Default,TLS,false,false,true,false,NO value,NO value,NO value
PeSIT ssl trust algorithm.,Pesit.Listeners.Ssl.trustAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
PeSIT maximum number of opened connections.,Pesit.MaxConnections,UNSPECIFIED,Default,100,true,false,true,false,NO value,NO value,NO value
PeSIT maximum number sessions.,Pesit.MaxSessions,UNSPECIFIED,Default,100,true,false,true,false,NO value,NO value,NO value
PeSIT Multiple records support.,Pesit.MultipleRecords.Enabled,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
Charset to encode/decode Pesit PI string values,Pesit.PiCharset,UNSPECIFIED,Default,UTF-8,false,false,true,false,NO value,NO value,NO value
PeSIT plain port.,Pesit.Port,UNSPECIFIED,Default,17617,true,false,true,false,NO value,NO value,NO value
PeSIT over parallel-TCP plain port enabled/disabled status.,Pesit.pTCP.Enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
PeSIT over parallel-TCP plain port.,Pesit.pTCP.Port,UNSPECIFIED,Default,19617,true,false,true,false,NO value,NO value,NO value
PeSIT over parallel-TCP SSL port enabled/disabled status.,Pesit.pTCP.Ssl.Enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
PeSIT over parallel-TCP SSL port.,Pesit.pTCP.Ssl.Port,UNSPECIFIED,Default,19627,true,false,true,false,NO value,NO value,NO value
PeSIT Record segmentation support.,Pesit.Segmentation.Enabled,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
PeSIT server pTCP buffer size in bytes - size of the buffer collecting data from multiple pTCP connections into one. Does not require restart of PeSIT servers when changed. Takes effect for new transfers after a change.,Pesit.Server.pTCP.Buffer.Size,UNSPECIFIED,Default,20971520,false,false,true,false,NO value,NO value,NO value
Socket send/receive buffer size in bytes for PeSIT servers. Corresponds to SO_SNDBUF/SO_RCVBUF settings of TCP layer. Requires restart of PeSIT servers when changed.,Pesit.Server.Socket.Buffer.Size,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Controls the status of users client certificate PeSIT authentication <none|optional|required>. You can edit it per listener from Server Control page.,Pesit.Session.clientCert,UNSPECIFIED,Default,none,true,false,true,false,NO value,NO value,NO value
Enabled cipher suites for PeSIT server initiated transfers.,Pesit.SIT.Ciphers,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_AES_128_CCM_SHA256, TLS_AES_128_CCM_8_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256",false,false,true,false,NO value,NO value,NO value
Enabled protocols for PeSIT server initiated transfers.,Pesit.SIT.enabledProtocols,UNSPECIFIED,Default,"TLSv1.2, TLSv1.3",false,false,true,false,NO value,NO value,NO value
PeSIT SSL port enabled/disabled status.,Pesit.Ssl.Enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
PeSIT SSL port (non CFT compatible).,Pesit.Ssl.Port,UNSPECIFIED,Default,17627,true,false,true,false,NO value,NO value,NO value
Acknowledge incoming transfers with the message specified here.,Pesit.Transfer.Acknowledge,UNSPECIFIED,Default,Transfer acknowledged by ${pesit.accountName} on ${pesit.datetime}. ${pesit.details},false,false,true,false,NO value,NO value,NO value
"Controls how the PeSIT partnership is defined. Possible values: true|false. By default the value is false and in that case SecureTransport (ST) would use the Account name and the Transfer Site (TS) name for the purpose. Otherwise, when the value is true, ST would use the Account and the TS ''PeSIT ID'' properties in order to define the partnership. In case these fields are not populated, it would fallback to using the Account and TS names.",Pesit.UsePesitIds,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Specifies the buffer size for pgp operations. Default value when not set: 8192.,Pgp.BufferSize,UNSPECIFIED,Default,8192,false,false,true,false,NO value,NO value,NO value
"List of custom authentication plugins, that will authenticate administrators, separated with new line. The order of the plugin in the list corresponds to the order of its execution. The prefix ""#"" means the plugin is disabled.",Plugins.Authentication.Admin.Registry,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"List of custom authentication plugins that will authenticate users, separated with new line. The order of the plugin in the list corresponds to the order of its execution. The prefix ""#"" means the plugin is disabled.",Plugins.Authentication.EndUser.Registry,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Specify authorization result message in case of failure.,Plugins.Authorization.ach-authorization-plugin.messageDeny,UNSPECIFIED,Default,Authorization denied.,false,false,true,false,NO value,NO value,NO value
Specify authorization result message in case of success.,Plugins.Authorization.ach-authorization-plugin.messageSuccess,UNSPECIFIED,Default,Authorization successful.,false,false,true,false,NO value,NO value,NO value
"List of custom authorization plugins that will authorize users, separated with new line. The order of the plugin in the list corresponds to the order of its execution. The prefix ""#"" means the plugin is disabled.",Plugins.Authorization.Registry,UNSPECIFIED,Default,ach-authorization-plugin,false,false,true,false,NO value,NO value,NO value
"Specifies the log level of the TLS security information log messages for Pluggable Transfer Sites. Possible values: INFO, DEBUG, OFF (default value).",Plugins.TransferSites.SSLLogging.Level,UNSPECIFIED,Default,OFF,false,false,true,false,NO value,NO value,NO value
"Valid values are: true | false. Invalid values will be considered as true. If set to true (default), the mechanism for blacklisting proxies will be applied. Otherwise the blacklisting mechanism will be disabled and network zones will always be considered as alive and options 'Denied.Proxy.Timeout', 'Failed.Proxy.Timeout', 'Proxy.Max.Failure.Series' will be disregarded. Changing the value requires Transaction Manager restart.",Proxy.Blacklisting.Enabled,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Integer number indicating how many times a proxy can fail within ${Failed.Proxy.Timeout} period before put in denied state.,Proxy.Max.Failure.Series,UNSPECIFIED,Default,3,false,false,true,false,NO value,NO value,NO value
Set to enabled to enable renaming of locked files. This will leave .m_inproc files for locked files.,RenameLockedFiles,UNSPECIFIED,Default,disabled,false,false,true,false,NO value,NO value,NO value
"Specifies the order in which the restrictions (Filesystem, Upload and Download) are applied. The default value is legacy and represents legacy order - restrictions are applied from bottom to top. Available values: legacy | new",Restrictions.OrderOfApplication,UNSPECIFIED,Default,legacy,false,false,true,false,NO value,NO value,NO value
Indicates whether the regex for the User Restrictions Path is caseInsensitive,Restrictions.PathIgnoreCases,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"Specify iteration count parameter for PBKDF2 algorithm, used to store password hashes. Minimum: 1000",Security.Passwords.PBKDF2.Iterations,UNSPECIFIED,Default,1000,false,false,true,false,NO value,NO value,NO value
Administrator email <email address>.,Server.AdministratorEmail,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Whether Server DNS Lookups are enabled.,Server.Dnslookups,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Control command logging <class>.,Server.LogCommands,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
"Control transfer logging <class> <upload|dnload|upload,dnload>.",Server.LogTransfers,UNSPECIFIED,Default,"* upload,dnload",true,false,true,false,NO value,NO value,NO value
Maximum size of the protocol commands accumulated in memory before they are persisted into database. Default value is 100 protocol commands per batch persisted at once.,Server.ProtocolCommands.batchSize,UNSPECIFIED,Default,100,false,false,true,false,NO value,NO value,NO value
Retry certain SQL queries if database deadlock condition causes rollback. Defines the number of retries.,Server.RetryOnDeadlockCount,UNSPECIFIED,Default,3,false,false,true,false,NO value,NO value,NO value
