description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
"To restrict SSH (SFTP(S)CP) connections to FIPS 140-2 Level 1 certified cryptographic
					  libraries, select the Enable FIPS Transfer Mode check box (Operations->Server Control and select the Enable FIPS Transfer Mode) ).",Ssh.Fips.enable,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/Ssh/Fips
Specifies whether random file access is enabled for uploads over SSH.,Ssh.RandomAccessUploads.enable,UNSPECIFIED,Default,FALSE,FALSE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/Ssh/RandomAccessUploads
Postfix used for matching which files will be picked up by Folder Monitor.,FolderMonitor.filePostfix,UNSPECIFIED,Default,__@PROCESS@,FALSE,FALSE,TRUE,FALSE,configuration.xml,@filePostfix,/Configuration/Modules/FolderMonitor
Time in seconds between Folder Monitor runs.,FolderMonitor.pollInterval,UNSPECIFIED,Default,5,FALSE,FALSE,TRUE,FALSE,configuration.xml,@pollInterval,/Configuration/Modules/FolderMonitor
Boolean to indicate if there is available As2 non-ssl listener. The default value is false.,As2.NonSSL.Listener,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@ssl,"/Configuration/Modules/As2/Listeners/Listener[@ssl=""false""]"
Whether non ssl is enabled.,As2.NonSSL.Listener.Enable,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,"/Configuration/Modules/As2/Listeners/Listener[@ssl=""false""]"
Boolean to indicate if there is available As2 ssl listener. The default value is true.,As2.SSL.Listener,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@ssl,"/Configuration/Modules/As2/Listeners/Listener[@ssl=""true""]"
Whether ssl is enabled.,As2.SSL.Listener.Enable,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,"/Configuration/Modules/As2/Listeners/Listener[@ssl=""true""]"
Boolean to indicate if FIPS is required for As2 server. The default value is false.,As2.Listeners.Ssl.fips,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@fips,/Configuration/Modules/As2/Listeners/Ssl
The ssl key algorithm used. The default algorithm is SunX509.,As2.Listeners.Ssl.keyAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,configuration.xml,@keyAlgorithm,/Configuration/Modules/As2/Listeners/Ssl
The ssl trust algorithm used.,As2.Listeners.Ssl.trustAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,configuration.xml,@trustAlgorithm,/Configuration/Modules/As2/Listeners/Ssl
By default sending is enabled for all partnerships.,As2.Sender.enable,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/As2/Sender
Boolean to indicate if there is a ssl server authentication for the Sender. The default value is false.,As2.Sender.sslServerAuth,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@sslServerAuth,/Configuration/Modules/As2/Sender
Not specified by default. See also As2.Sender.directory.alias.,As2.Sender.directory.path,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@path,/Configuration/Modules/As2/Sender/directory
Disable/enable receiving [accessible through admin GUI].,As2.Receiver.enable,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/As2/Receiver
"The delimiter used. The default is ""-"".",As2.Receiver.Storage.delimiter,UNSPECIFIED,Default,-,FALSE,FALSE,TRUE,FALSE,configuration.xml,@delimiter,/Configuration/Modules/As2/Receiver/Storage
"The format used. The default format is ""sender.as2_id, receiver.as2_id, headers.message-id"".",As2.Receiver.Storage.format,UNSPECIFIED,Default,"sender.as2_id, receiver.as2_id, headers.message-id",FALSE,FALSE,TRUE,FALSE,configuration.xml,@format,/Configuration/Modules/As2/Receiver/Storage
The default URI is /mdn.,As2.AsyncReceipt.uri,UNSPECIFIED,Default,/mdn,FALSE,FALSE,TRUE,FALSE,configuration.xml,@uri,/Configuration/Modules/As2/AsyncReceipt
Defines a non-SSL Coyote HTTP/1.1 Connector.,As2.AsyncReceipt.NonSSL,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@ssl,"/Configuration/Modules/As2/AsyncReceipt/Listeners/Listener[@ssl=""false""]"
Defines the host for the Non-SSL Connector.,As2.AsyncReceipt.NonSSL.Host,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@host,"/Configuration/Modules/As2/AsyncReceipt/Listeners/Listener[@ssl=""false""]"
"By default, a non-SSL HTTP/1.1 Connector is established on port 8080.",As2.AsyncReceipt.NonSSL.Port,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@port,"/Configuration/Modules/As2/AsyncReceipt/Listeners/Listener[@ssl=""false""]"
Boolean to indicate if there is a ssl for the asynchronous receipt. The default value is false.,As2.AsyncReceipt.SSL,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@ssl,"/Configuration/Modules/As2/AsyncReceipt/Listeners/Listener[@ssl=""true""]"
Defines the host for the SSL Connector.,As2.AsyncReceipt.SSL.Host,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@host,"/Configuration/Modules/As2/AsyncReceipt/Listeners/Listener[@ssl=""true""]"
Defines a SSL Coyote HTTP/1.1 Connector.,As2.AsyncReceipt.SSL.Port,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@port,"/Configuration/Modules/As2/AsyncReceipt/Listeners/Listener[@ssl=""true""]"
The name for the SiteMinder agent that SecureTransport should use when connecting to the SiteMinder Policy Server.,Siteminder.agentName,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@agentName,/Configuration/Modules/Siteminder
"You can define the name and the type of the agent. The third option depends on the type - if Agent Type 4 is checked, you should define Shared Secred,
         			  but if it's not you should type a SmHost.conf Location.",Siteminder.agentSettings,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,TRUE,configuration.xml,@agentSettings,/Configuration/Modules/Siteminder
Enable/disable SiteMinder Module.,Siteminder.enable,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/Siteminder
"In a SiteMinder environment, a user can access SecureTransport resources using a web
					  client (HTTP, HTTPS, AS2) or a command line client (FTP, HTTPS, SSH).",Siteminder.resourceName,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@resourceName,/Configuration/Modules/Siteminder
Specifies whether the SiteMinder agent is type 4.,Siteminder.v4Agent,UNSPECIFIED,Default,NO value,TRUE,FALSE,FALSE,FALSE,configuration.xml,@v4Agent,/Configuration/Modules/Siteminder
Enable the main SiteMinder module.,Siteminder.PolicyServers.PolicyServer.enable,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
Password of the SiteMinder policy server's administrator.,Siteminder.PolicyServers.PolicyServer.adminPassword,UNSPECIFIED,Default,NO value,TRUE,TRUE,TRUE,TRUE,configuration.xml,@adminPassword,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
Username of the SiteMinder policy server's administrator.,Siteminder.PolicyServers.PolicyServer.adminUsername,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@adminUsername,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
Authentication port of the SiteMinder policy server.,Siteminder.PolicyServers.PolicyServer.authenticationPort,UNSPECIFIED,Default,44442,TRUE,FALSE,TRUE,FALSE,configuration.xml,@authenticationPort,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
The default value is 1.,Siteminder.PolicyServers.PolicyServer.connectionsStep,UNSPECIFIED,Default,1,FALSE,FALSE,TRUE,FALSE,configuration.xml,@connectionsStep,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
Host of the SiteMinder policy server.,Siteminder.PolicyServers.PolicyServer.host,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@host,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
LDAP User Directory of the SiteMinder policy server.,Siteminder.PolicyServers.PolicyServer.ldapUserDirectory,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@ldapUserDirectory,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
The maximum number of concurrent connections that can be opened.,Siteminder.PolicyServers.PolicyServer.maxConnections,UNSPECIFIED,Default,10,TRUE,FALSE,TRUE,FALSE,configuration.xml,@maxConnections,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
The minimum number of concurrent connections that can be opened.,Siteminder.PolicyServers.PolicyServer.minConnections,UNSPECIFIED,Default,1,FALSE,FALSE,TRUE,FALSE,configuration.xml,@minConnections,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""1""]"
Accounting port of the SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.accountingPort,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@accountingPort,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
Password of the administrator of the second SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.adminPassword,UNSPECIFIED,Default,NO value,FALSE,TRUE,TRUE,TRUE,configuration.xml,@adminPassword,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
Username of the administrator of the second SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.adminUsername,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@adminUsername,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
Authentication port of the SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.authenticationPort,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@authenticationPort,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
The default value is 1.,Siteminder.PolicyServers.Second.PolicyServer.connectionsStep,UNSPECIFIED,Default,1,FALSE,FALSE,TRUE,FALSE,configuration.xml,@connectionsStep,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
Host of the SiteMinder second policy server.,Siteminder.PolicyServers.Second.PolicyServer.host,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@host,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
The maximum number of concurrent connections for the second module that can be opened.,Siteminder.PolicyServers.Second.PolicyServer.maxConnections,UNSPECIFIED,Default,10,FALSE,FALSE,TRUE,FALSE,configuration.xml,@maxConnections,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
Connection timeout for the second server.,Siteminder.PolicyServers.Second.PolicyServer.timeout,UNSPECIFIED,Default,30,FALSE,FALSE,TRUE,FALSE,configuration.xml,@timeout,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""2""]"
Enable the third SiteMinder module.,Siteminder.PolicyServers.Third.PolicyServer.enable,UNSPECIFIED,Default,FALSE,FALSE,FALSE,TRUE,FALSE,configuration.xml,@enable,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
Accounting port of the SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.accountingPort,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@accountingPort,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
Username of the administrator of the third SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.adminUsername,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@adminUsername,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
Authentication port of the SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.authenticationPort,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@authenticationPort,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
The default value is 1.,Siteminder.PolicyServers.Third.PolicyServer.connectionsStep,UNSPECIFIED,Default,1,FALSE,FALSE,TRUE,FALSE,configuration.xml,@connectionsStep,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
Host of the SiteMinder third policy server.,Siteminder.PolicyServers.Third.PolicyServer.host,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,configuration.xml,@host,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
The maximum number of concurrent connections for the third module that can be opened.,Siteminder.PolicyServers.Third.PolicyServer.maxConnections,UNSPECIFIED,Default,10,FALSE,FALSE,TRUE,FALSE,configuration.xml,@maxConnections,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
Connection timeout for the third server.,Siteminder.PolicyServers.Third.PolicyServer.timeout,UNSPECIFIED,Default,30,FALSE,FALSE,TRUE,FALSE,configuration.xml,@timeout,"/Configuration/Modules/Siteminder/PolicyServers/PolicyServer[@order=""3""]"
"SiteMinder returns information about the user as name=value pairs.
					  The home folder, user ID, and group ID attributes define the name
					  part of the pair. If these attributes are left blank, the default home
					  folder, local user ID, and local group ID are used.",Siteminder.UserAttributesMap.homeDirAttr,UNSPECIFIED,Default,fdxHomeDir,TRUE,FALSE,TRUE,FALSE,configuration.xml,@homeDirAttr,/Configuration/Modules/Siteminder/UserAttributesMap
Whether Axway Sentinel server reporting is enabled <true|false>. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.enable,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/Sentinel
Host of Axway Sentinel remote host used. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.RemoteHost.host,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@host,/Configuration/Modules/Sentinel/RemoteHost
Port of Axway Sentinel remote host used. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.RemoteHost.port,UNSPECIFIED,Default,1305,TRUE,FALSE,TRUE,FALSE,configuration.xml,@port,/Configuration/Modules/Sentinel/RemoteHost
Place where SecureTransport writes events in case it cannot connect to Axway Sentinel. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.OverflowFile.path,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@path,/Configuration/Modules/Sentinel/OverflowFile
The default value is ignore.,AxwaySentinel.OverflowFile.policy,UNSPECIFIED,Default,ignore,TRUE,FALSE,TRUE,FALSE,configuration.xml,@policy,/Configuration/Modules/Sentinel/OverflowFile
Maximum size of overflow file. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.OverflowFile.size,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,@size,/Configuration/Modules/Sentinel/OverflowFile
Represents the percent of file size at which warnings are sent. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.OverflowFile.threshold,UNSPECIFIED,Default,90,TRUE,FALSE,TRUE,FALSE,configuration.xml,@threshold,/Configuration/Modules/Sentinel/OverflowFile
The default value is 1000.,AxwaySentinel.LinkDataChunkSize.size,UNSPECIFIED,Default,1000,FALSE,FALSE,TRUE,FALSE,configuration.xml,@size,/Configuration/Modules/Sentinel/LinkDataChunkSize
Time period on which the SecureTransport server sends a message to the Axway Sentinel server to tell it that SecureTransport is alive and connected. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.Heartbeat.delay,UNSPECIFIED,Default,10,TRUE,FALSE,TRUE,FALSE,configuration.xml,@delay,/Configuration/Modules/Sentinel/Heartbeat
If true the SecureTransport server sends a message to the Axway Sentinel server to tell it that SecureTransport is alive and connected. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.Heartbeat.enable,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/Sentinel/Heartbeat
Time unit for the time period on which the SecureTransport server sends a message to the Axway Sentinel server to tell it that SecureTransport is alive and connected. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.Heartbeat.timeUnit,UNSPECIFIED,Default,seconds,TRUE,FALSE,TRUE,FALSE,configuration.xml,@timeUnit,/Configuration/Modules/Sentinel/Heartbeat
Name of an event state which specifies the current state of a file transfer.,AxwaySentinel.States.State.name.INTERRUPTED,UNSPECIFIED,Default,INTERRUPTED,TRUE,FALSE,TRUE,FALSE,configuration.xml,@name,"/Configuration/Modules/Sentinel/States/State[@identifier=""19""]"
